URL,Price,BOX_TYPE,CASE_DIAMETER,CASE_MATERIAL,CASE_SHAPE,BAND_MATERIAL,BAND_TYPE,BAND_COLOR,CLASP,DIAL_COLOR,TYPE,CRYSTAL,HANDS,LUMINISCENCE,BEZEL,BRAND,COLLECTION_NAME,GENDER,MODEL,WATCH_LABEL,MOVEMENT,FUNCTIONS,WATCH_FEATURES,WATCH_STYLE,WARRANTY,JOMASHOP_SKU,ITEM_VARIATION,DEPARTMENT,CATEGORY,DIAL_MARKERS,SECOND_MARKERS,BEZEL_COLOR,BEZEL_MATERIAL,ENGINE,WATER_RESISTANCE,CASE_BACK,CROWN,POWER_RESERVE,CALENDAR,ADDITIONAL_INFO,COLOR,BOX,PAPERS,CASE_THICKNESS,BAND_WIDTH,SUB_DIALS,UPC_CODE,CLOSURE_TYPE,PREOWNED_ITEM_CONDITION,YEAR,COMMENTS,BAND_LENGTH,CASE_COLOR,SIZE_INFO,BRAND_TYPE,CONDITION_DESCRIPTION,MATERIAL
https://www.jomashop.com/preowned-2-cartier-pasha-white-dial-mens-watch-w31074m7-2324.html,"$2,500.00",,,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Fold Over with Safety Release,White,Analog,Scratch Resistant Sapphire,Blued-steel Sword-shaped,Hands and Markers,Fixed,Cartier,Pasha,Mens,W31074M7,Swiss Made,Automatic,"Date, Hour, Minute, Second","Stainless Steel, Analog",Luxury,1 Year Jomashop Warranty,PRE-P-CRT99693,"2324, W31074M7, Cartier-W31074M7",Watches,,Arabic Numeral,Minute Markers around the outer rim,Silver-tone,Stainless Steel,Cartier Calibre 049,100 meters / 330 feet,Solid,Screw Down,42 hours,Date display between 4 and 5 o'clock position,,,Yes,Yes,,,,,,Very Good,Circa 2001,"This Cartier Pasha, reference number W31074M7 2324, has a manufacturer year of Circa 2001. Box Included, Papers Included . This watch has a 35mm Steel Case with Steel bezel, White Arabic numerals dial and Steel bracelet with Fold clasp, hidden. The Automatic movement has Date function. The wrist measures 7.25 inches or 18.415 centimeters. The condition is Very Good The watch listed is in stock and the pictures shown are of the actual watch for sale. All of our watches have been thoroughly check",,,,,,
https://www.jomashop.com/preowned-1-rolex-datejust-midsize-yellow-dial-mens-watch-68273.html,"$7,045.00",,,Stainless Steel,Round,Stainless Steel and 18kt Yellow Gold Jubilee,Bracelet,Two-tone (Silver-tone and Yellow Gold-tone),Fold Over with Safety Release,Champagne,Analog,,Yellow Gold-tone,,Fixed,Rolex,Datejust Midsize,Mens,68273 CSJ,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Luxury,1 Year Jomashop Warranty,PRE-P-RLX99654,,Watches,,Index,Minute Markers around the outer rim,Yellow Gold-tone,18kt Yellow Gold,,,Solid,Screw Down,,Date display at the 3 o'clock position,,,No,Yes,,,,,,Very Good,1986,"This Rolex Datejust Midsize, reference number 68273, has a manufacturer year of 1986. Box not included, Papers Included . This watch has a 31mm Steel & Yellow Gold Case with Yellow gold bezel, Yellow Index numerals dial and Steel & Yellow Gold bracelet with Fold clasp. The Automatic movement has Date function. The wrist measures 7.5 inches or 19.05 centimeters. The condition is Very Good The watch listed is in stock and the pictures shown are of the actual watch for sale. All of our watches hav",,,,,,
https://www.jomashop.com/preowned-5-panerai-luminor-marina-automatica-black-dial-mens-watch-pam00050.html,"$4,489.00",,,Stainless Steel,Cushion,Stainless Steel,Bracelet,Silver-tone,Fold Over,Black,Analog,Glareproofed Sapphire,Luminous,Hands and Markers,Fixed,Panerai,Luminor Marina Automatica,Mens,PAM00050,Swiss Made,Automatic,"Date, Hour, Minute, Small Second, Chronometer","Stainless Steel, Analog, Chronometer",Luxury,1 Year Jomashop Warranty,PRE-P-PAM99969,,Watches,,Index,Arabic Numerals mark the 6 and 12 o'clock positions,Silver-tone,Stainless Steel,Panerai Calibre OP III,300 meters / 1000 feet,Solid,Stainless Steel protected by lever,42 hours,Date display at the 3 o'clock position,,,Yes,Yes,,20 mm,One - Small Second at the 9 o'clock position,7612456174865.0,,Very Good,2002,"This Panerai Luminor Marina Automatic, reference number PAM00050, has a manufacturer year of 2002. Box Included, Papers Included . This watch has a 40mm Steel Case with Steel bezel, Black Arabic numerals dial and Steel bracelet with Double-fold clasp. The Automatic movement has Date function. The wrist measures 7.75 inches or 19.685 centimeters. The condition is Very Good The watch listed is in stock and the pictures shown are of the actual watch for sale. All of our watches have been thoroughl",,,,,,
https://www.jomashop.com/gevril-gotham-black-dial-mens-watch-49420b.html,"$785.00
after coupon",Original Box,41 mm,Stainless Steel,Round,Stainless Steel,Bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transparent,,,,,,,,12 mm,,,,,,,,,,,,,
https://www.jomashop.com/breitling-avenger-automatic-blue-dial-mens-watch-a17328101c1a1.html,"$3,295.00",Original Box,42 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Folding,Blue,Analog,Scratch Resistant Sapphire,Silver-tone,Hands and Markers,Uni-directional Rotating,Breitling,Avenger,Mens,A17328101C1A1,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Stainless Steel",Sport,2 Year Jomashop Warranty,BTA17328101C1A1,,Watches,Watches,Index,Minute Markers around the outer rim,Silver-tone,Stainless Steel,Breitling Calibre 17,300 meters / 1000 feet,Solid,Screw Down,38 hours,Date display at the 3 o'clock position,,,,,12.1 mm,22 mm,,,,,,,,,,,,
https://www.jomashop.com/gevril-manhattanhenge-blue-dial-mens-watch-371-60-62.html,"$1,623.00",Original Box,39 mm,Stainless Steel,Rectangle,Leather,Strap,Blue,Buckle,White,Analog,Scratch Resistant Sapphire,Silver-tone,,Fixed,Gevril,Manhattanhenge,Mens,371.60.62,Swiss Made,Automatic,"Date, Day, Hour, Minute, Second","Analog, Leather, Stainless Steel",Luxury,With Manufacturers Guarantee,Y-A43BD,,Watches,Watches,Index,Minute Markers around the outer rim,Silver-tone,Stainless Steel,ETA Caliber 2836-2,100 meters / 330 feet,Transparent,Pull / Push,40 hours,Day / Date,,,,,11 mm,22 mm,,840840144485.0,,,,,,,,,,
https://www.jomashop.com/rolex-watch-116503bkso.html,"$21,750.00",Original Box,40 mm,Stainless Steel,Round,Stainless Steel and 18kt Yellow Gold Rolex Oyster,Bracelet,Two-tone (Silver-tone and Gold-tone),Oysterlock,Black,Analog,Scratch Resistant Sapphire,Yellow Gold-tone,Hands and Dial Markers,Fixed Tachymeter Scale,Rolex,Cosmograph Daytona,Mens,116503BKSO,Swiss Made,Automatic,"Chronograph, Hour, Minute, Second, Chronometer","Analog, Chronometer, Gold, Stainless Steel, Chronograph",Luxury,2 Year Jomashop Warranty,RLX116503BKSO,"116503-78590 , M116503-0004",Watches,Watches,Luminous Stick,Minute Markers around the outer rim,,18kt Yellow Gold,Rolex Calibre 4130,100 meters / 330 feet,Solid,Screw Down,72 hours,,,,,,,,"Three - 60 Second, 30 Minute and 12 Hour",845960098304.0,,,,,,Silver-Tone,,,,
https://www.jomashop.com/baltic-mr01-champagne-dial-unisex-watch-mr01salmon.html,$550.00,Original Box,36 mm,Stainless Steel,Round,Leather,Strap,Blue,,Champagne,Analog,,Silver-tone,,Fixed,Baltic,Mr01,Unisex,MR01SALMON,,Automatic,"Hour, Minute, Second","Analog, Leather, Stainless Steel",Casual,,Y-A4DFD,,Watches,Watches,Arabic Numeral,Minute Markers around the outer rim,Silver-tone,Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/raymond-weil-mill-sime-automatic-blue-dial-mens-watch-2930-stc-50011.html,"$1,375.00",Original Box,39 mm,Stainless Steel,Round,Leather,Strap,Navy Blue,Buckle,Blue,Analog,Scratch Resistant Sapphire,Silver-tone,Hands and Markers,Fixed,Raymond Weil,Millesime,Mens,2930-STC-50011,Swiss Made,Automatic,"Hour, Minute, Small Second","Analog, Leather, Stainless Steel",Sport,2 Year Jomashop Warranty,RW-2930-STC-50011,,Watches,Watches,Index,Minute Scale around the inner rim,Silver-tone,Stainless Steel,Raymond Weil Calibre RW4251,50 meters / 165 feet,Transparent See Through,,38 hours,,,,,,,,,7611784054269.0,,,,,,,,,,
https://www.jomashop.com/seiko-5-sports-automatic-blue-dial-mens-watch-srpk37k1.html,$350.00,Original Box,42 mm,Stainless Steel,Cushion,Nylon,Strap,Blue,Buckle,Blue,Analog,Scratch Resistant Hardlex,Luminous Silver-tone,Hands and Markers,Uni-directional Rotating,Seiko,5 Sports,Mens,SRPK37K1,Japan Movt,Automatic,"Date, Day, Hour, Minute, Second","Analog, Stainless Steel",Sport,3 Year Jomashop Warranty,SE-SRPK37K1,,Watches,Watches,Batons,Minute Markers around the outer rim,Silver-tone with blue inlaid ring,Stainless Steel,Seiko Caliber 4R36,100 meters / 330 feet,Transparent See Through,Pull / Push,41 hours,Day and Date display at the 3 o'clock position,,,,,,,,4954628250742.0,,,,,,,,,,
https://www.jomashop.com/rolex-oyster-perpetual-36-automatic-chronometer-turquoise-blue-dial-watch-126000tqblso.html,"$17,540.00",Original Box,36 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Oysterlock,Turquoise,Analog,Scratch Resistant Sapphire,,Hands and Markers,Fixed,Rolex,Oyster Perpetual,Unisex,M126000-0006,Swiss Made,Automatic,"Hour, Minute, Second, Chronometer","Analog, Chronometer, Perpetual, Stainless Steel",Sport,2 Year Jomashop Warranty,RLX126000TQBLSO,"126000-0006, 126000TQBLSO",Watches,Watches,Index,Minute Markers around the outer rim,Turquoise Blue,Stainless Steel,Rolex Calibre 3230,100 meters / 330 feet,Solid,Screw Down,70 hours,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/grand-seiko-elegance-automatic-blue-dial-unisex-watch-sbgm253g.html,"$4,480.00",Original Box,39 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Three-fold clasp with push button release,Blue,Analog,Scratch Resistant Sapphire,Silver-tone,,Fixed,Grand Seiko,Elegance,Unisex,SBGM253G,Japan Made,Automatic,"Hour, Minute, Second,GMT","Analog, GMT, Stainless Steel",Sport,2 Year Jomashop Warranty,SE-SBGM253G,,Watches,,Index,Minute Markers around the outer rim,Silver-tone,Stainless Steel,Grand Seiko Caliber 9S66,30 meters / 100 feet,Transparent See Through,Pull / Push,72 hours,Date display at the 3 o'clock position,"Limited edition of 1,700 pcs",,,,13.7 mm,19 mm,,,,,,,,,,,,
https://www.jomashop.com/bulova-curv-watch-97a144.html,$589.00,Original Box,44 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Gold PVD,Deployment,Transparent Smoked Gray,Analog,Scratch Resistant Sapphire,Luminous Gold-tone,Hands and Markers,Fixed,Bulova,Curv,Mens,97A144,,Quartz,"Chronograph, Hour, Minute, Second","Analog, Gold, Stainless Steel, Chronograph",Sport,2 Year Jomashop Warranty,BUL97A144,,Watches,Watches,Index,Minute Markers around the outer rim,Gold PVD,Stainless Steel,262 kHz vibrational,30 meters / 100 feet,Transparent,Pull / Push,,,,,,,10 mm,20 mm,"Three - 60 Second, 60 Minute and 12 Hour",42429570399.0,,,,,,,,,,
https://www.jomashop.com/rolex-datejust-41-watch-126334gyrj.html,"$17,825.00",Original Box,41 mm,Oystersteel,Round,Stainless Steel Rolex Jubilee,Bracelet,Silver-tone,Fold Over,Slate,Analog,Scratch Resistant Sapphire,Luminous Silver-tone,Hands,Fixed Fluted,Rolex,Datejust,Mens,126334GYRJ,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Luxury,2 Year Jomashop Warranty,RLX126334GYRJ,m126334-0022,Watches,Watches,Roman Numeral,Arabic Numeral Minute Markers (at 5 minute intervals). Minute Markers around the outer rim,,18kt White Gold,Rolex Calibre 3235,100 meters / 330 feet,Solid,Screw Down,70 hours,Date display at the 3 o'clock position,,,,,,,,842047188774.0,,,,,,,,,,
https://www.jomashop.com/rolex-watch-116519ln.html,"$46,925.00",Original Box,40 mm,18kt White Gold,Round,Rolex Oysterflex,Strap,Black,Oysterlock,Steel,Analog,Scratch Resistant Sapphire,Luminous Silver-tone,Hands and Markers,Fixed,Rolex,Oyster Perpetual,Mens,116519LN,Swiss Made,Automatic,"Chronograph, Tachymeter, Hour, Minute, Second","Analog, Perpetual, Gold, Chronograph",Luxury,2 Year Jomashop Warranty,RLX116519LN,M116519LN-0024,Watches,Watches,Index,Minute Markers around the outer rim,Black,Cerachrom,Rolex Calibre 4130,100 meters / 330 feet,Solid,Screw Down,72 hours,,,,,,,,"Three - 60 Second, 30 Minute and 12 Hour",,,,,,,,,,,
https://www.jomashop.com/preowned-2-rolex-datejust-36-silver-tone-dial-mens-watch-16220.html,"$5,341.00",,,Stainless Steel,Round,Stainless Steel Jubilee,Bracelet,Silver-tone,Fold Over with Safety Release,Silver-tone,Analog,,Silver-tone,,Fixed,Rolex,Datejust 36,Mens,16220 SAJ,Swiss Made,Automatic,"Date, Hour, Minute, Second, Chronometer","Analog, Chronometer, Stainless Steel",Luxury,1 Year Jomashop Warranty,PRE-P-RLX99702,,Watches,,Arabic Numeral,,Silver-tone,,Rolex Calibre 3135,,Solid,Screw Down,48 hours,Date display at the 3 o'clock position,,,No,No,,,,,,Very Good,1990,"This Rolex Datejust 36, reference number 16220, has a manufacturer year of 1990. Box not included, Papers not included . This watch has a 36mm Steel Case with White gold bezel, Silver Arabic numerals dial and Steel bracelet with Fold clasp. The Automatic movement has Date function. The wrist measures 7.5 inches or 19.05 centimeters. The condition is Very Good The watch listed is in stock and the pictures shown are of the actual watch for sale. All of our watches have been thoroughly checked by",,,,,,
https://www.jomashop.com/preowned-3-rolex-datejust-26-champagne-dial-mens-watch-69173.html,"$4,773.00",,,Stainless Steel,Round,Stainless Steel and 18kt Yellow Gold Jubilee,Bracelet,Two-tone (Silver-tone and Yellow Gold-tone),Fold Over with Safety Release,Champagne,Analog,,Yellow Gold-tone,,Fixed,Rolex,Datejust 26,Mens,69173 CSJ,Swiss Made,Automatic,"Date, Hour, Minute, Second, Chronometer","Analog, Chronometer, Gold, Stainless Steel",Luxury,1 Year Jomashop Warranty,PRE-P-RLX99660,,Watches,,Index,Minute Markers around the outer rim,Yellow Gold-tone,18kt Yellow Gold,Rolex Calibre 2135,,Solid,Screw Down,42 hours,Date display at the 3 o'clock position,,,No,No,,,,,,Very Good,1987,"This Rolex Datejust 26, reference number 69173, has a manufacturer year of 1987. Box not included, Papers not included . This watch has a 26mm Steel & Yellow Gold Case with Yellow gold bezel, Champagne Index numerals dial and Steel & Yellow Gold bracelet with Fold clasp. The Automatic movement has Date function. The wrist measures 6.75 inches or 17.145 centimeters. The condition is Very Good The watch listed is in stock and the pictures shown are of the actual watch for sale. All of our watches",,,,,,
https://www.jomashop.com/breitling-watch-ab2020161c1a1.html,"$3,950.00",Original Box,46 mm,Stainless Steel,Round,Stainless Steel Mesh,Bracelet,Silver-tone,Fold Over with Safety Release,Blue,Analog,Scratch Resistant Sapphire,Luminous Silver-tone Arrow-shaped,Hands and Markers,Uni-directional Rotating Coin Edge,Breitling,Superocean Heritage II,Mens,AB2020161C1A1,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Ceramic, Stainless Steel",Luxury,2 Year Jomashop Warranty,BTAB2020161C1A1,AB202016-C961-152A,Watches,Watches,Index,Minute Markers around the outer rim,Silver-tone,Stainless Steel with a Blue Ceramic (Count-Up Elapsed Time) Top Ring,Breitling Calibre 20,200 meters / 660 feet,Solid,Screw Locked,70 hours,Date display at the o'clock position,,,,,15 mm,24 mm,,842047143711.0,,,,,,,,,,
https://www.jomashop.com/preowned-1-cartier-santos-grey-dial-mens-watch-wssa0037.html,"$7,330.00",,39 mm,Stainless Steel,Square,Stainless Steel,Bracelet,Silver-tone,Deployment with Push Button Release,Grey,Analog,Scratch Resistant Sapphire,Luminous Silver-tone,Hands and Markers,Fixed,Cartier,Santos,Mens,WSSA0037,Swiss Made,Automatic,"Date, Hour, Minute, Second","Stainless Steel, Analog",Luxury,1 Year Jomashop Warranty,PRE-P-CRT97257,,Watches,,Roman Numeral,Minute Markers around an inner ring,Black ADLC,Stainless Steel,Cartier Calibre 1847 MC,30 meters / 100 feet,Solid,Cabochon Set,42 hours,Date display at the 6 o'clock position,,,Yes,Yes,9.38 mm,,,,,Excellent,2023,,,,,,,
https://www.jomashop.com/gv2-by-gevril-maestro-silver-tone-dial-mens-watch-43602.html,$612.00,Original Box,42 mm,Stainless Steel,Round,Leather,Strap,Brown,Buckle,Silver-tone,Analog,Scratch Resistant Sapphire,Blue,,Fixed,Gv2 By Gevril,Maestro,Mens,43602,Swiss Made,Quartz,"Full Calendar, Moon Phase, Month, Date, Day, Hour, Minute, Second","Analog, Month, Gold, Leather, Stainless Steel, Moon Phase",Luxury,With Manufacturers Guarantee,Y-A4XCV,,Watches,,Roman Numeral,Minute Markers around the outer rim,Yellow Gold-tone,Stainless Steel,Ronda Caliber 706.3,50 meters / 165 feet,Transparent,Pull / Push,,Day / Date,,,,,8.5 mm,18 mm,"Four - Date, Day. Month and Moonphase",840840147417.0,,,,,,,,,,
https://www.jomashop.com/preowned-4-cartier-santos-silvered-opaline-dial-mens-watch-w2sa0006.html,"$8,523.00",,39 mm,Stainless Steel,Square,Stainless Steel and 18kt Yellow Gold,Bracelet,Silver-tone,Fold Over with Push Button Release,Silvered Opaline,Analog,Scratch Resistant Sapphire,Blued-steel Sword-shaped,,Fixed,Cartier,Santos,Mens,W2SA0006,Swiss Made,Automatic,"Date, Hour, Minute, Second","Stainless Steel, Gold, Analog",Luxury,1 Year Jomashop Warranty,PRE-P-CRT97011,,Watches,,Black Roman Numeral,Minute Markers around an inner ring,,18kt Yellow Gold,Cartier Calibre 1847 MC,100 meters / 330 feet,Solid,Pull / Push,,Date display at the 6 o'clock position,comes with an additional calfskin leather strap,,No,Yes,9.08 mm,,,7613268917091.0,,Mint,2022,,,,,,,
https://www.jomashop.com/preowned-10-rolex-gmt-master-ii-black-dial-mens-watch-116713ln.html,"$14,886.00",,40 mm,Stainless Steel,Round,Stainless Steel and 18kt Yellow Gold Oyster,Bracelet,Two-tone (Silver-tone and Yellow Gold-tone),Fold Over with Safety Release,Black,Analog,Scratch Resistant Sapphire,Yellow Gold-tone,Hands and Markers,Bi-directional Rotating,Rolex,GMT-Master II,Mens,116713LN,Swiss Made,Automatic,"Date, GMT, Second Time Zone, Hour, Minute, Second, Chronometer","Analog, GMT, Chronometer, Gold, Stainless Steel, Time Zone",Luxury,1 Year Jomashop Warranty,PRE-P-RLX98799,"116713, 116713-BSO, Rolex-116713, Rolex-116713-BSO",Watches,,Index,Minute Markers around the outer rim,Black,18kt Yellow Gold,Rolex Calibre 3186,100 meters / 330 feet,Solid,Screw Down,50 hours,Date display at the 3 o'clock position,,,No,Yes,,,,,,Very Good,2018,"This Rolex GMT Master II, reference number 116713LN, has a manufacturer year of 2018. Box not included, Papers Included . This watch has a 40mm Steel & Yellow Gold Case with Yellow gold bezel, Black Index numerals dial and Steel & Yellow Gold bracelet with Fold clasp. The Automatic movement has GMT function. The wrist measures 7.25 inches or 18.415 centimeters. The condition is Very Good The watch listed is in stock and the pictures shown are of the actual watch for sale. All of our watches hav",,,,,,
https://www.jomashop.com/baltic-hermtique-blue-dial-mens-watch-hermbronzeblue.html,$595.00,Original Box,37 mm,Bronze,Round,Leather,Strap,Blue,,Blue,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Hands and Markers,Fixed,Baltic,Hermétique,Mens,Hermbronzeblue,,Automatic,"Hour, Minute, Second","Leather, Gold, Analog",Casual,,Y-A4ZJE,,Watches,,Arabic Numeral & Index,Minute Markers around the outer rim,,Bronze,,150 meters / 500 feet,Solid,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/anthony-james-mystique-automatic-gold-tone-dial-mens-watch-aj013n2.html,$67.00,Original Box,42 mm,Alloy,Round,Stainless Steel,Bracelet,Black,Fold Over with Safety Release,Gold-tone,Analog,,Yellow Gold-tone,Hands and Markers,Fixed,Anthony James,Mystique Automatic,Mens,AJ013N2,,Automatic,"Hour, Minute, Second","Stainless Steel, Gold, Analog",Luxury,,Y-A4YV3,,Watches,,Roman Numeral,Minute Markers around the outer rim,Black,Stainless Steel,,30 meters / 100 feet,Transparent See Through,,,,,,,,,,,756839756389.0,,,,,,,,,,
https://www.jomashop.com/tag-heuer-formula-1-black-dial-unisex-watch-caz101aw-ba0842.html,"$1,850.00",Original Box,43 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Fold Over with Safety Release,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Hands and Markers,Fixed Tachymeter Scale,Tag Heuer,Formula 1,Mens,CAZ101AW.BA0842,Swiss Made,Quartz,"Chronograph, Date, Hour, Minute, Second","Analog, Stainless Steel, Chronograph",Luxury,2 Year Jomashop Warranty,THCAZ101AWBA0842,,Watches,,Arabic Numeral,Minute Markers around the outer rim,Black,,,200 meters / 660 feet,Solid,,,Date display at the 4 o'clock position,SPECIAL EDITION,,No,No,,,"Three - 60 Second, 30 Minute and 1/10th of a Second",,,,,,,,,,,
